Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
154	:	1726884084.000	    15.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lus_Latn/1.jsonl.zst|wc --lines
316	:	1726884090.000	     9.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/gaz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/gaz_Latn/1.jsonl.zst|wc --lines
232	:	1726884085.000	    15.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/plt_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/plt_Latn/1.jsonl.zst|wc --lines
261	:	1726884086.000	    16.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/snd_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/snd_Arab/1.jsonl.zst|wc --lines
22	:	1726884084.000	    18.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lim_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lim_Latn/1.jsonl.zst|wc --lines
266	:	1726884086.000	    17.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ltz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ltz_Latn/1.jsonl.zst|wc --lines
302	:	1726884088.000	    16.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ydd_Hebr/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ydd_Hebr/1.jsonl.zst|wc --lines
156	:	1726884084.000	    22.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fao_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fao_Latn/1.jsonl.zst|wc --lines
19	:	1726884084.000	    24.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/hau_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/hau_Latn/1.jsonl.zst|wc --lines
242	:	1726884085.000	    27.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/san_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/san_Deva/1.jsonl.zst|wc --lines
