109	2	fin_Latn
109	30	fra_Latn
109	1	fur_Latn
109	5	gla_Latn
109	2	glg_Latn
109	1	gug_Latn
109	3	hat_Latn
109	3	hin_Deva
109	2	hne_Deva
109	2	hrv_Latn
109	13	hun_Latn
109	2	ilo_Latn
109	1956	ind_Latn
109	158	ita_Latn
109	224	jpn_Jpan
109	1	kaz_Cyrl
109	48	kor_Hang
109	1	lim_Latn
109	14	lit_Latn
109	1	lus_Latn
109	2	min_Latn
109	5	mlt_Latn
109	24	nld_Latn
109	4	nno_Latn
109	257	nob_Latn
109	4198	null
109	8	pap_Latn
109	5	pes_Arab
109	36	pol_Latn
109	46	por_Latn
109	2	prs_Arab
109	57	rus_Cyrl
109	2	slk_Latn
109	5	slv_Latn
109	1	som_Latn
109	36	spa_Latn
109	19	srd_Latn
109	29	srp_Cyrl
109	9	sun_Latn
109	6	swe_Latn
109	2	swh_Latn
109	29	tha_Thai
109	2	tur_Latn
109	2	ukr_Cyrl
109	7	uzn_Latn
109	8	vec_Latn
109	109	vie_Latn
109	3	xho_Latn
109	2	yor_Latn
109	96	zsm_Latn
109	60	zul_Latn
113	1	ace_Latn
113	5	afr_Latn
113	3	arb_Arab
113	19	ast_Latn
113	1	ayr_Latn
113	4	bam_Latn
113	1	bem_Latn
113	2	ben_Beng
113	5	bjn_Latn
113	1	bug_Latn
113	39	cat_Latn
113	1	ceb_Latn
113	1	ckb_Arab
113	526	cmn_Hans
113	27	cmn_Hant
113	3	crh_Latn
113	7	dan_Latn
113	176	deu_Latn
113	9	ekk_Latn
113	1	ell_Grek
113	2474	eng_Latn
113	26	eus_Latn
113	2	fil_Latn
113	12	fra_Latn
113	3	fur_Latn
113	4	glg_Latn
113	2	gug_Latn
113	1	hat_Latn
113	4	heb_Hebr
113	5	hne_Deva
113	7	hrv_Latn
113	34	hun_Latn
113	1	ibo_Latn
113	18	ilo_Latn
113	1918	ind_Latn
113	62	ita_Latn
113	1	jav_Latn
113	252	jpn_Jpan
113	41	kor_Hang
113	14	lim_Latn
113	2	lit_Latn
113	2	lmo_Latn
113	1	lug_Latn
113	1	lvs_Latn
113	2	mal_Mlym
113	3	min_Latn
113	11	mlt_Latn
113	1	mni_Beng
113	66	nld_Latn
113	25	nno_Latn
113	453	nob_Latn
113	3017	null
113	1	nya_Latn
113	13	pap_Latn
113	4	pes_Arab
113	44	pol_Latn
113	68	por_Latn
113	3	ron_Latn
113	161	rus_Cyrl
113	1	scn_Latn
113	8	slk_Latn
113	16	slv_Latn
113	106	spa_Latn
113	63	srd_Latn
113	4	sun_Latn
113	18	swe_Latn
113	2	swh_Latn
113	30	tha_Thai
113	1	tur_Latn
113	2	ukr_Cyrl
113	15	uzn_Latn
113	6	vec_Latn
113	85	vie_Latn
113	3	xho_Latn
113	1	yor_Latn
113	48	zsm_Latn
105	3	ace_Latn
105	9	afr_Latn
105	5	arb_Arab
105	1	ars_Arab
105	13	ast_Latn
105	2	bam_Latn
105	1	bjn_Latn
105	1	bos_Latn
105	1	bug_Latn
105	10	bul_Cyrl
105	2	cat_Latn
105	8	ceb_Latn
105	7	ces_Latn
105	457	cmn_Hans
105	407	cmn_Hant
105	1	cym_Latn
105	31	dan_Latn
105	78	deu_Latn
105	5	ekk_Latn
105	5	ell_Grek
105	1810	eng_Latn
105	8	eus_Latn
105	11	fil_Latn
105	20	fin_Latn
105	146	fra_Latn
105	10	fur_Latn
105	1	gla_Latn
105	2	glg_Latn
105	2	gug_Latn
105	3	hat_Latn
105	5	hau_Latn
105	29	heb_Hebr
105	6	hrv_Latn
105	3	hun_Latn
105	2	ibo_Latn
105	12	ilo_Latn
105	2256	ind_Latn
105	111	ita_Latn
105	3	jav_Latn
105	216	jpn_Jpan
105	1	kaz_Cyrl
105	1	kmr_Latn
105	31	kor_Hang
105	2	lim_Latn
105	2	lin_Latn
105	1	lit_Latn
105	7	lmo_Latn
105	1	ltg_Latn
105	1	ltz_Latn
105	8	lvs_Latn
105	2	mai_Deva
105	8	min_Latn
105	2	mlt_Latn
105	12	mri_Latn
105	50	nld_Latn
105	7	nno_Latn
105	301	nob_Latn
105	2554	null
105	1	nya_Latn
105	42	pag_Latn
105	5	pap_Latn
105	8	pes_Arab
105	71	pol_Latn
