Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
19	:	1725668099.062	    16.914	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/hau_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/hau_Latn/1.jsonl.zst|wc --lines
261	:	1725668102.065	    15.402	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/snd_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/snd_Arab/1.jsonl.zst|wc --lines
302	:	1725668102.703	    14.976	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ydd_Hebr/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ydd_Hebr/1.jsonl.zst|wc --lines
30	:	1725668099.079	    19.753	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bod_Tibt/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bod_Tibt/1.jsonl.zst|wc --lines
133	:	1725668099.499	    22.802	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/asm_Beng/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/asm_Beng/1.jsonl.zst|wc --lines
148	:	1725668099.569	    22.733	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ast_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ast_Latn/1.jsonl.zst|wc --lines
188	:	1725668099.818	    27.590	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/jav_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/jav_Latn/1.jsonl.zst|wc --lines
248	:	1725668101.727	    26.144	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bak_Cyrl/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bak_Cyrl/1.jsonl.zst|wc --lines
22	:	1725668099.067	    30.159	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lim_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lim_Latn/1.jsonl.zst|wc --lines
242	:	1725668101.566	    31.056	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/san_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/san_Deva/1.jsonl.zst|wc --lines
14	:	1725668099.054	    35.608	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mlt_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mlt_Latn/1.jsonl.zst|wc --lines
132	:	1725668099.494	    35.414	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kmr_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kmr_Latn/1.jsonl.zst|wc --lines
