Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
180	:	1725672764.304	    74.838	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/sag_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/sag_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
208	:	1725672764.931	    76.546	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/wol_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/wol_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
160	:	1725672764.208	    81.196	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/min_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/min_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
134	:	1725672764.103	    83.887	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kmr_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kmr_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
236	:	1725672765.493	    90.947	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/plt_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/plt_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
152	:	1725672764.171	    92.614	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bug_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bug_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
265	:	1725672773.428	    86.910	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/snd_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/snd_Arab/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
156	:	1725672764.190	   102.925	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/lus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/lus_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
76	:	1725672763.921	   109.484	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/zul_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/zul_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
141	:	1725672764.130	   112.428	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ace_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ace_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
20	:	1725672763.758	   113.361	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/hau_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/hau_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
148	:	1725672764.156	   115.605	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kin_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kin_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
246	:	1725672765.711	   122.332	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/san_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/san_Deva/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
58	:	1725672763.871	   124.289	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ilo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ilo_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
74	:	1725672763.916	   124.890	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/tuk_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/tuk_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
316	:	1725672888.836	     2.013	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bjn_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bjn_Arab/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
158	:	1725672764.200	   127.144	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/fao_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/fao_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
31	:	1725672763.780	   134.477	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bod_Tibt/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bod_Tibt/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
80	:	1725672763.930	   135.842	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/run_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/run_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
75	:	1725672763.918	   137.821	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bjn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bjn_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
242	:	1725672765.651	   145.838	0	114	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/lao_Laoo/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/lao_Laoo/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
303	:	1725672841.515	    74.606	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/mri_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/mri_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
29	:	1725672763.777	   155.023	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ory_Orya/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ory_Orya/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
252	:	1725672765.807	   153.825	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/bak_Cyrl/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/bak_Cyrl/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
191	:	1725672764.599	   165.694	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/jav_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/jav_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
